7.274962067604064941e-01,-7.639955282211303711e-01,7.530081868171691895e-01,8.030289411544799805e-01,-5.741472244262695312e-01,7.787255048751831055e-01,3.308070823550224304e-02,-8.592314273118972778e-02,-1.945713721215724945e-02,-7.517473101615905762e-01,-8.042814731597900391e-01,7.312027812004089355e-01,4.139593616127967834e-02,-8.034927397966384888e-02,7.764781713485717773e-01,-1.490514725446701050e-01,2.863310873508453369e-01,6.086779832839965820e-01,7.365379333496093750e-01,1.186656877398490906e-01,-3.954951167106628418e-01,7.600836753845214844e-01,-3.865531086921691895e-02,-6.818743348121643066e-01,1.181280687451362610e-01,5.554230213165283203e-01,-7.799632549285888672e-01,6.191328763961791992e-01,7.341056466102600098e-01,7.606447935104370117e-01
7.635996341705322266e-01,-7.547280788421630859e-01,3.852320313453674316e-01,7.147333621978759766e-01,7.681880593299865723e-01,-7.438359260559082031e-01,7.855370640754699707e-01,-3.512393683195114136e-02,7.735166549682617188e-01,5.332340002059936523e-01,-7.293611764907836914e-01,-7.640845775604248047e-01,7.175307273864746094e-01,-8.011178970336914062e-01,-1.030484586954116821e-01,-2.800323665142059326e-01,7.734932899475097656e-01,7.321149110794067383e-01,5.057091712951660156e-01,4.405035078525543213e-01,4.214411377906799316e-01,-5.240549445152282715e-01,6.070791482925415039e-01,7.669534683227539062e-01,-7.340150475502014160e-01,7.354294657707214355e-01,-7.634328603744506836e-01,6.815769076347351074e-01,7.836265563964843750e-01,7.675640583038330078e-01
7.679235935211181641e-01,-1.987879276275634766e-01,2.240518331527709961e-01,5.447480082511901855e-01,-3.139064311981201172e-01,-3.434253633022308350e-01,7.583899497985839844e-01,-7.800925970077514648e-01,7.585731744766235352e-01,5.343312025070190430e-01,-7.693951725959777832e-01,-5.274526476860046387e-01,3.548530638217926025e-01,-4.237685501575469971e-01,7.548197507858276367e-01,-7.428935170173645020e-02,7.406904697418212891e-01,2.132002264261245728e-02,-1.429459005594253540e-01,7.816069722175598145e-01,4.660606086254119873e-01,3.941627964377403259e-02,2.670559585094451904e-01,4.328393638134002686e-01,-7.532362937927246094e-01,7.403177022933959961e-01,-7.426171898841857910e-01,8.767578005790710449e-02,7.638560533523559570e-01,7.496925592422485352e-01
7.656006217002868652e-01,7.366244792938232422e-01,-7.270526289939880371e-01,7.699859738349914551e-01,7.329980134963989258e-01,-3.054511845111846924e-01,7.666210532188415527e-01,-7.235639095306396484e-01,7.772794365882873535e-01,-5.764886140823364258e-01,-5.467276573181152344e-01,-7.046142816543579102e-01,7.563519477844238281e-01,-4.986896216869354248e-01,7.209336757659912109e-01,5.808818340301513672e-01,7.606734037399291992e-01,-7.747887969017028809e-01,1.897748857736587524e-01,7.921642065048217773e-01,5.080829560756683350e-02,7.603918313980102539e-01,6.613888740539550781e-01,-7.721908092498779297e-01,-7.773321866989135742e-01,-4.449518024921417236e-01,-7.687979936599731445e-01,7.373638749122619629e-01,7.784134745597839355e-01,-5.044233202934265137e-01
7.795097827911376953e-01,7.157529592514038086e-01,-7.385721206665039062e-01,8.031568527221679688e-01,7.873326539993286133e-01,7.517890334129333496e-01,7.592054009437561035e-01,-7.507724761962890625e-01,-4.669113159179687500e-01,-7.537003159523010254e-01,-2.584545314311981201e-01,-7.705200910568237305e-01,7.824783921241760254e-01,-6.532428413629531860e-02,7.374700307846069336e-01,6.502376794815063477e-01,7.468940019607543945e-01,-7.495490312576293945e-01,6.312407255172729492e-01,7.661576271057128906e-01,-6.863701939582824707e-01,7.477074861526489258e-01,7.638574838638305664e-01,-7.624531388282775879e-01,-1.307278722524642944e-01,-7.537060976028442383e-01,-7.526816129684448242e-01,7.536880970001220703e-01,7.783031463623046875e-01,-7.536138296127319336e-01
7.463772892951965332e-01,-4.977207183837890625e-01,-2.751791775226593018e-01,7.360996007919311523e-01,-4.511880874633789062e-01,7.246642112731933594e-01,7.308168411254882812e-01,-6.123585104942321777e-01,-7.201865315437316895e-01,5.243583917617797852e-01,4.493664503097534180e-01,-7.661457061767578125e-01,-5.891894698143005371e-01,-1.341601759195327759e-01,4.512053132057189941e-01,-7.010399103164672852e-01,7.026648521423339844e-01,-7.707487940788269043e-01,7.075839042663574219e-01,7.571555972099304199e-01,7.038281559944152832e-01,7.408336997032165527e-01,-5.559712648391723633e-01,-7.556561231613159180e-01,5.603648424148559570e-01,-7.983252406120300293e-01,2.981969714164733887e-01,-7.406217455863952637e-01,7.385359406471252441e-01,-1.224534437060356140e-01
7.712372541427612305e-01,-6.048375964164733887e-01,-7.270710468292236328e-01,-7.129373550415039062e-01,4.525868296623229980e-01,7.426159381866455078e-01,6.356210708618164062e-01,3.926550149917602539e-01,-3.540743589401245117e-01,6.991575956344604492e-01,7.758753895759582520e-01,-7.464176416397094727e-01,-7.514707446098327637e-01,-7.665890455245971680e-01,-4.448475539684295654e-01,7.741201519966125488e-01,-1.397813260555267334e-01,-6.792607307434082031e-01,-6.952615976333618164e-01,7.112632989883422852e-01,-7.524747252464294434e-01,-3.336421027779579163e-02,4.104183614253997803e-01,7.451872229576110840e-01,-2.970002889633178711e-01,-6.827087402343750000e-01,7.633469700813293457e-01,-7.898555994033813477e-01,7.759516239166259766e-01,6.584533452987670898e-01
7.364444732666015625e-01,7.724785804748535156e-01,-7.428537607192993164e-01,-7.563120126724243164e-01,7.459257245063781738e-01,7.741189002990722656e-01,7.519425153732299805e-01,7.593425512313842773e-01,7.451640367507934570e-01,7.579526901245117188e-01,3.072230815887451172e-01,7.704843282699584961e-01,-7.698140144348144531e-01,-7.335978150367736816e-01,1.932287663221359253e-01,-7.586758732795715332e-01,2.284072339534759521e-01,-7.561441063880920410e-01,-7.122255563735961914e-01,-3.235200941562652588e-01,-7.701727151870727539e-01,-7.598621249198913574e-01,7.645672559738159180e-01,7.955093979835510254e-01,-7.597686648368835449e-01,-7.325446009635925293e-01,7.658214569091796875e-01,-7.170866131782531738e-01,7.589873671531677246e-01,7.199931144714355469e-01
7.593014836311340332e-01,7.745785713195800781e-01,-7.608681917190551758e-01,-7.051402330398559570e-01,7.701004147529602051e-01,-6.845878958702087402e-01,7.234200239181518555e-01,-4.733279645442962646e-01,6.944351196289062500e-01,7.567538022994995117e-01,4.482805430889129639e-01,7.243835926055908203e-01,-7.233839035034179688e-01,-6.819193363189697266e-01,7.716170549392700195e-01,-7.637701034545898438e-01,-7.463540434837341309e-01,-8.015251159667968750e-01,-6.463808417320251465e-01,6.652926206588745117e-01,-7.248924970626831055e-01,7.781594395637512207e-01,-6.652398705482482910e-01,-7.819286584854125977e-01,-7.734519839286804199e-01,-6.965218782424926758e-01,7.901422381401062012e-01,7.020379304885864258e-01,7.538116574287414551e-01,8.985377848148345947e-02
7.648397684097290039e-01,7.747988104820251465e-01,-7.302014827728271484e-01,-4.378866553306579590e-01,7.022380828857421875e-01,-1.603377014398574829e-01,-7.391843199729919434e-01,5.042899847030639648e-01,-1.135502457618713379e-01,-2.788378596305847168e-01,-2.211265563964843750e-01,7.617199420928955078e-01,-7.244341373443603516e-01,-7.309097051620483398e-01,7.324815988540649414e-01,-7.576776146888732910e-01,-7.412956953048706055e-01,-4.808089137077331543e-01,-7.371823787689208984e-01,-6.560324132442474365e-02,-7.477570176124572754e-01,1.859054267406463623e-01,-7.545987367630004883e-01,-7.610177397727966309e-01,7.440031766891479492e-01,1.557150632143020630e-01,-1.212909724563360214e-02,7.369528412818908691e-01,7.729912400245666504e-01,-1.537665873765945435e-01
7.442345619201660156e-01,7.588963508605957031e-01,-6.366401910781860352e-01,8.890221267938613892e-02,7.568478584289550781e-01,-4.040122628211975098e-01,-7.515785098075866699e-01,-7.462929487228393555e-01,4.522359669208526611e-01,-3.710164427757263184e-01,-3.466021418571472168e-01,7.702409625053405762e-01,-7.373043298721313477e-01,-7.660782933235168457e-01,7.725424766540527344e-01,-7.725176215171813965e-01,-7.569986581802368164e-01,-4.249898344278335571e-02,-6.823551654815673828e-01,5.488806366920471191e-01,-7.343521714210510254e-01,-2.401115894317626953e-01,-2.272956520318984985e-01,-7.558649778366088867e-01,7.443383932113647461e-01,1.491018533706665039e-01,1.605391949415206909e-01,7.673443555831909180e-01,8.082873821258544922e-01,7.259688377380371094e-01
7.637339234352111816e-01,7.732874155044555664e-01,-5.478744506835937500e-01,5.409902930259704590e-01,7.110317945480346680e-01,-2.230787873268127441e-01,-7.255045771598815918e-01,-7.585253119468688965e-01,1.919732987880706787e-02,-1.710344254970550537e-01,-3.125158548355102539e-01,7.399477958679199219e-01,-7.588383555412292480e-01,-7.531419992446899414e-01,7.640073895454406738e-01,-7.814972400665283203e-01,-7.998175621032714844e-01,3.411293029785156250e-02,-3.124395906925201416e-01,5.661504864692687988e-01,-7.649863958358764648e-01,-1.555553916841745377e-02,4.895660579204559326e-01,-7.384133338928222656e-01,7.795046567916870117e-01,3.874311447143554688e-01,1.352378129959106445e-01,5.573928356170654297e-01,7.503170967102050781e-01,7.392870783805847168e-01
7.634516954421997070e-01,7.434763908386230469e-01,-4.634010493755340576e-01,6.272501945495605469e-01,5.984969139099121094e-01,-4.310944378376007080e-01,-6.608200669288635254e-01,-8.054010868072509766e-01,-4.621874392032623291e-01,-1.435352265834808350e-01,-2.953824102878570557e-01,7.536882162094116211e-01,-7.697050571441650391e-01,-7.483279109001159668e-01,7.414364814758300781e-01,-7.238634228706359863e-01,-7.240422964096069336e-01,4.491300135850906372e-02,1.202850341796875000e-01,5.988305807113647461e-01,-7.053005695343017578e-01,-3.518762588500976562e-01,4.711370468139648438e-01,-7.584218978881835938e-01,7.486304044723510742e-01,2.466839104890823364e-01,-1.853796094655990601e-02,1.983040720224380493e-01,7.616781592369079590e-01,7.958368062973022461e-01
7.623364925384521484e-01,7.628331184387207031e-01,-3.503954708576202393e-01,5.874679684638977051e-01,4.577049016952514648e-01,-5.215460658073425293e-01,-5.461951494216918945e-01,-7.572357654571533203e-01,-6.246634125709533691e-01,-4.247075319290161133e-01,-4.866332113742828369e-01,7.306494712829589844e-01,-7.547218203544616699e-01,-7.663812637329101562e-01,7.353419065475463867e-01,-7.848411798477172852e-01,-7.981562614440917969e-01,-2.611318528652191162e-01,5.506796836853027344e-01,6.341864466667175293e-01,-6.227779388427734375e-01,-3.588463068008422852e-01,5.276643037796020508e-01,-7.842221260070800781e-01,7.781915664672851562e-01,7.633961737155914307e-02,4.488582164049148560e-02,9.036849439144134521e-02,7.668874263763427734e-01,7.838357686996459961e-01
7.673351764678955078e-01,7.594385147094726562e-01,-1.846622228622436523e-01,7.278841137886047363e-01,4.859657883644104004e-01,-5.758562088012695312e-01,-2.411854863166809082e-01,-7.522392272949218750e-01,-7.170664072036743164e-01,-1.291302889585494995e-01,-2.247266918420791626e-01,6.243926286697387695e-01,-7.533168196678161621e-01,-7.671736478805541992e-01,7.368160486221313477e-01,-7.078973054885864258e-01,-7.494079470634460449e-01,-2.279445379972457886e-01,6.777666807174682617e-01,7.350672483444213867e-01,-5.296745896339416504e-01,-2.231033742427825928e-01,3.567019402980804443e-01,-7.603629827499389648e-01,7.167647480964660645e-01,-3.305880427360534668e-01,-6.585307121276855469e-01,-1.544325947761535645e-01,7.687666416168212891e-01,7.870972752571105957e-01
7.457591295242309570e-01,7.440270185470581055e-01,5.490376055240631104e-02,7.709283232688903809e-01,5.375787615776062012e-01,-5.133257508277893066e-01,-1.704387813806533813e-01,-7.477076053619384766e-01,-7.378231287002563477e-01,-2.664184570312500000e-01,-3.414689004421234131e-01,4.452184736728668213e-01,-7.491200566291809082e-01,-7.437181472778320312e-01,7.336003780364990234e-01,-7.354540824890136719e-01,-7.651160359382629395e-01,-2.853773534297943115e-01,7.470943927764892578e-01,7.616384625434875488e-01,-4.807886481285095215e-01,-1.073227673768997192e-01,4.171411097049713135e-01,-7.496265769004821777e-01,7.131928205490112305e-01,-2.899335920810699463e-01,-6.894834041595458984e-01,-1.223006322979927063e-01,7.864284515380859375e-01,7.229422926902770996e-01
7.364346981048583984e-01,7.269591689109802246e-01,2.075808197259902954e-01,7.652511000633239746e-01,6.406439542770385742e-01,-4.298858940601348877e-01,-1.857407689094543457e-01,-7.101490497589111328e-01,-7.323316335678100586e-01,-2.502491474151611328e-01,-2.034858614206314087e-01,3.821037709712982178e-01,-7.411543130874633789e-01,-7.539874911308288574e-01,7.450935840606689453e-01,-6.996505260467529297e-01,-7.645194530487060547e-01,-2.141336947679519653e-01,7.209136486053466797e-01,7.856016159057617188e-01,-3.533156812191009521e-01,-1.048351824283599854e-02,4.472622871398925781e-01,-7.312360405921936035e-01,7.343771457672119141e-01,-5.253523588180541992e-01,-7.205147147178649902e-01,2.298965118825435638e-02,7.375535368919372559e-01,7.360732555389404297e-01
7.797183990478515625e-01,6.821468472480773926e-01,2.701877951622009277e-01,7.647219896316528320e-01,6.499446630477905273e-01,-3.793043494224548340e-01,-4.108726680278778076e-01,-7.795460224151611328e-01,-7.459085583686828613e-01,-4.883338510990142822e-01,-5.313639044761657715e-01,4.110097885131835938e-01,-7.678279876708984375e-01,-7.758544087409973145e-01,7.669025659561157227e-01,-7.215074300765991211e-01,-7.258373498916625977e-01,-8.998146653175354004e-02,6.877310276031494141e-01,7.517862319946289062e-01,-5.535736083984375000e-01,-1.983045190572738647e-01,3.220845758914947510e-01,-7.365570068359375000e-01,7.536628842353820801e-01,-1.912042796611785889e-01,-7.043711543083190918e-01,2.455687671899795532e-01,7.573549747467041016e-01,7.385721206665039062e-01
