-6.550458669662475586e-01,6.496082544326782227e-01
-6.443712115287780762e-01,6.367518901824951172e-01
-5.664156675338745117e-01,6.321405172348022461e-01
1.292868256568908691e-01,4.944126904010772705e-01
6.530963182449340820e-01,5.153883695602416992e-01
1.945407390594482422e-01,5.427198410034179688e-01
-3.215217590332031250e-02,4.277051091194152832e-01
-2.438929080963134766e-01,4.274640679359436035e-01
-5.853096842765808105e-01,4.346593916416168213e-01
-4.511287435889244080e-02,5.397888422012329102e-01
9.418603032827377319e-02,5.376588106155395508e-01
-3.038379549980163574e-01,5.700348615646362305e-01
2.097556889057159424e-01,6.069184541702270508e-01
-4.703008830547332764e-01,6.033642292022705078e-01
2.630620896816253662e-01,6.039497852325439453e-01
6.390266865491867065e-02,6.161994934082031250e-01
-1.076578628271818161e-04,6.489843726158142090e-01
-2.318563014268875122e-01,6.154658198356628418e-01
4.094257354736328125e-01,6.867214441299438477e-01
-4.686145782470703125e-01,5.329664349555969238e-01
1.611551195383071899e-01,6.440097093582153320e-01
3.821608051657676697e-02,6.524403691291809082e-01
-5.511689558625221252e-02,6.788033246994018555e-01
5.118054151535034180e-02,6.224894523620605469e-01
-6.893347948789596558e-02,5.308749675750732422e-01
3.219878077507019043e-01,5.827349424362182617e-01
1.270326972007751465e-01,5.042551159858703613e-01
-3.773214519023895264e-01,5.672614574432373047e-01
-2.603726834058761597e-02,5.509656667709350586e-01
2.314982563257217407e-01,5.856274366378784180e-01
-1.240866780281066895e-01,5.545520782470703125e-01
1.537899225950241089e-01,5.555247068405151367e-01
-4.838871359825134277e-01,5.696545839309692383e-01
8.366817235946655273e-02,5.618413686752319336e-01
9.056312590837478638e-02,6.201949119567871094e-01
9.297885000705718994e-03,5.827717781066894531e-01
2.511597573757171631e-01,5.989493131637573242e-01
-1.220416501164436340e-01,6.062391996383666992e-01
7.015067338943481445e-02,6.321539878845214844e-01
-3.209449946880340576e-01,6.336149573326110840e-01
4.151802957057952881e-01,6.340104341506958008e-01
-3.166152536869049072e-01,6.069220304489135742e-01
