-5.471017360687255859e-01,3.319445550441741943e-01
-5.288841724395751953e-01,4.931128323078155518e-01
-4.941878914833068848e-01,4.374926090240478516e-01
-4.092361330986022949e-01,3.917902112007141113e-01
3.380255997180938721e-01,2.505454123020172119e-01
5.422990322113037109e-01,2.930878996849060059e-01
5.409973263740539551e-01,3.667703866958618164e-01
-3.241371214389801025e-01,3.697753846645355225e-01
-1.443933546543121338e-01,4.621069431304931641e-01
-4.547361731529235840e-01,3.647915124893188477e-01
1.478668451309204102e-01,3.898676037788391113e-01
-3.414247334003448486e-01,4.206717014312744141e-01
-4.779066424816846848e-03,4.520266950130462646e-01
-4.774851724505424500e-02,4.291049242019653320e-01
5.593913793563842773e-02,4.674388766288757324e-01
5.137417465448379517e-02,4.287029206752777100e-01
-9.521660208702087402e-02,5.052111744880676270e-01
-6.485074013471603394e-02,4.798007011413574219e-01
-2.680658362805843353e-02,4.248044788837432861e-01
-2.299235910177230835e-01,4.788721501827239990e-01
2.487326115369796753e-01,4.400561153888702393e-01
-7.647279649972915649e-02,4.375759959220886230e-01
2.861427068710327148e-01,4.241760969161987305e-01
-9.745647758245468140e-02,4.313547313213348389e-01
-2.715566456317901611e-01,4.353896975517272949e-01
2.115827202796936035e-01,4.656687080860137939e-01
3.318919334560632706e-03,4.829114377498626709e-01
-1.499151065945625305e-02,4.138095974922180176e-01
6.810303032398223877e-02,4.034188389778137207e-01
-3.007005341351032257e-02,4.866671562194824219e-01
1.652280241250991821e-01,4.588301181793212891e-01
-5.627422332763671875e-01,4.111721515655517578e-01
3.238485157489776611e-01,5.338407754898071289e-01
-2.971401810646057129e-01,4.965464174747467041e-01
5.024603605270385742e-01,3.400087952613830566e-01
1.194640807807445526e-02,4.852027595043182373e-01
-2.967309206724166870e-02,4.342615008354187012e-01
-8.680698275566101074e-02,4.573347568511962891e-01
-1.215463280677795410e-01,5.141080021858215332e-01
-2.605500631034374237e-02,4.922089576721191406e-01
2.519585490226745605e-01,4.445526897907257080e-01
-1.653379648923873901e-01,3.781248033046722412e-01
-3.926290199160575867e-02,4.763842225074768066e-01
-1.500009000301361084e-01,4.131159782409667969e-01
3.531613647937774658e-01,3.631768822669982910e-01
-2.662760019302368164e-02,3.387796878814697266e-01
