7.684608697891235352e-01,7.408102750778198242e-01
-7.415826320648193359e-01,-7.673726677894592285e-01
-7.585426568984985352e-01,-7.733405232429504395e-01
-7.670811414718627930e-01,-7.814408540725708008e-01
-7.920127511024475098e-01,-7.716014385223388672e-01
-7.705700397491455078e-01,-7.467180490493774414e-01
7.450022697448730469e-01,-5.264797210693359375e-01
7.765941023826599121e-01,7.560051083564758301e-01
7.365981340408325195e-01,1.240985244512557983e-01
3.872704878449440002e-02,-7.288717031478881836e-01
9.789133816957473755e-02,-7.473107576370239258e-01
3.043028712272644043e-01,-7.254562377929687500e-01
2.453147172927856445e-01,-7.519640922546386719e-01
3.610427677631378174e-01,-7.834126949310302734e-01
-4.258731603622436523e-01,-7.662805318832397461e-01
1.213455945253372192e-01,-7.691588997840881348e-01
2.785763144493103027e-01,-8.084205985069274902e-01
-6.658273190259933472e-02,-7.865445017814636230e-01
2.494880706071853638e-01,-7.953901290893554688e-01
2.413954883813858032e-01,-7.868696451187133789e-01
2.394489496946334839e-01,-7.574064135551452637e-01
-4.082701504230499268e-01,-7.647897005081176758e-01
2.812243402004241943e-01,-7.770678997039794922e-01
-7.741017341613769531e-01,-7.753911018371582031e-01
3.695155084133148193e-01,-7.465149164199829102e-01
1.593693196773529053e-01,-7.754738330841064453e-01
6.780705451965332031e-01,-7.723729610443115234e-01
5.098293423652648926e-01,-7.724965214729309082e-01
1.020361557602882385e-01,-7.785515189170837402e-01
-1.597579717636108398e-01,-7.651403546333312988e-01
7.320879399776458740e-02,-7.308771610260009766e-01
-7.760494947433471680e-02,-7.387024760246276855e-01
3.957889974117279053e-02,-7.468247413635253906e-01
3.309701681137084961e-01,-7.589042186737060547e-01
2.107292562723159790e-01,-7.697914838790893555e-01
2.302251011133193970e-01,-7.527644634246826172e-01
8.944860845804214478e-02,-7.331952452659606934e-01
4.330962523818016052e-02,-7.982513308525085449e-01
3.128940463066101074e-01,-7.590447664260864258e-01
5.113375186920166016e-01,-7.748062610626220703e-01
-2.806614339351654053e-02,-7.734442949295043945e-01
-1.123524010181427002e-01,-7.745476961135864258e-01
2.420473694801330566e-01,-7.875574231147766113e-01
2.038377150893211365e-02,-7.750245928764343262e-01
3.588262796401977539e-01,-7.522625923156738281e-01
3.724245131015777588e-01,-7.517898082733154297e-01
1.725353300571441650e-01,-7.846255898475646973e-01
9.001627564430236816e-02,-7.707657814025878906e-01
7.498084008693695068e-02,-7.508372664451599121e-01
4.798988997936248779e-01,-7.676434516906738281e-01
-6.639696359634399414e-01,-7.816050648689270020e-01
1.055194064974784851e-01,-7.695416808128356934e-01
5.420806407928466797e-01,-8.059386014938354492e-01
1.730798184871673584e-02,-7.451902627944946289e-01
2.362591028213500977e-01,-7.550260424613952637e-01
-1.133598461747169495e-01,-7.622482776641845703e-01
3.016504347324371338e-01,-7.807610034942626953e-01
