8.753969669342041016e-01,-8.836586028337478638e-02
7.101426124572753906e-01,5.638224482536315918e-01
6.979716420173645020e-01,4.441093504428863525e-01
5.742494016885757446e-02,3.011035621166229248e-01
-4.891357719898223877e-01,9.879985451698303223e-01
-6.508928537368774414e-01,-1.750840395689010620e-01
-4.994431138038635254e-02,7.023617029190063477e-01
2.652980983257293701e-01,6.255604028701782227e-01
1.791467070579528809e-01,6.220253705978393555e-01
3.136255592107772827e-02,7.747657299041748047e-01
6.194245815277099609e-01,7.796778678894042969e-01
5.314066633582115173e-02,7.473766803741455078e-01
1.350159049034118652e-01,6.580791473388671875e-01
1.675587594509124756e-01,4.237204492092132568e-01
-2.314608693122863770e-01,7.017855644226074219e-01
-2.554645203053951263e-02,7.435227036476135254e-01
-5.085921883583068848e-01,4.932229518890380859e-01
-1.089869290590286255e-01,7.363485097885131836e-01
-3.250058889389038086e-01,8.185756802558898926e-01
7.498733401298522949e-01,5.347945690155029297e-01
5.596487522125244141e-01,7.560940980911254883e-01
-1.898263692855834961e-01,4.695345759391784668e-01
-9.151750057935714722e-02,7.043681144714355469e-01
-3.421547412872314453e-01,5.891259312629699707e-01
-3.787673115730285645e-01,7.428708076477050781e-01
-2.653464674949645996e-01,4.961511194705963135e-01
1.219519600272178650e-01,1.845025867223739624e-01
3.730499148368835449e-01,5.456569790840148926e-01
4.135457277297973633e-01,7.540954351425170898e-01
1.022824123501777649e-01,7.304264307022094727e-01
9.593807160854339600e-03,5.072473287582397461e-01
1.291421651840209961e-01,5.675672292709350586e-01
1.679087281227111816e-01,7.809873819351196289e-01
-7.333433628082275391e-01,3.989525437355041504e-01
-3.695211410522460938e-01,7.736586332321166992e-01
-3.660954236984252930e-01,7.061585187911987305e-01
1.329053565859794617e-02,-7.473381608724594116e-02
1.496846526861190796e-01,8.001176756806671619e-04
4.627160429954528809e-01,4.421855807304382324e-01
7.309313416481018066e-01,7.949994206428527832e-01
-3.103494048118591309e-01,6.900001764297485352e-01
-3.603075817227363586e-02,6.505020856857299805e-01
-3.650730550289154053e-01,6.826014518737792969e-01
